train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
1.5457673509216308,1.688970240020752,"tensor(0.2593, device='cuda:0', dtype=torch.float64)",0.379,1
1.3061715353393555,1.4525781511306763,"tensor(0.3836, device='cuda:0', dtype=torch.float64)",0.4604,2
1.221740103302002,1.3889696851730347,"tensor(0.4314, device='cuda:0', dtype=torch.float64)",0.4922,3
1.163257706604004,1.3268230346679688,"tensor(0.4649, device='cuda:0', dtype=torch.float64)",0.5058,4
1.1191552104187013,1.2742450442314148,"tensor(0.4912, device='cuda:0', dtype=torch.float64)",0.5361,5
1.0842813437652588,1.2739084257125854,"tensor(0.5105, device='cuda:0', dtype=torch.float64)",0.5444,6
1.0562544533538818,1.2146547830581664,"tensor(0.5341, device='cuda:0', dtype=torch.float64)",0.5645,7
1.0387212856292725,1.1803521570205688,"tensor(0.5388, device='cuda:0', dtype=torch.float64)",0.578,8
1.0122843058776856,1.190711904144287,"tensor(0.5578, device='cuda:0', dtype=torch.float64)",0.5789,9
0.9917430500793457,1.1268081729888917,"tensor(0.5648, device='cuda:0', dtype=torch.float64)",0.5958,10
0.9764161804962158,1.1117841857910156,"tensor(0.5731, device='cuda:0', dtype=torch.float64)",0.6019,11
0.9609390042877197,1.1237902050971984,"tensor(0.5811, device='cuda:0', dtype=torch.float64)",0.6024,12
0.9516191255187988,1.089339246749878,"tensor(0.5867, device='cuda:0', dtype=torch.float64)",0.6216,13
0.9412601792907714,1.1111918202400208,"tensor(0.5913, device='cuda:0', dtype=torch.float64)",0.6081,14
0.9327688436126709,1.0682992431640626,"tensor(0.5965, device='cuda:0', dtype=torch.float64)",0.6258,15
0.9294773979949951,1.0875539255142213,"tensor(0.6000, device='cuda:0', dtype=torch.float64)",0.6186,16
0.9149491562652587,1.0709493183135987,"tensor(0.6064, device='cuda:0', dtype=torch.float64)",0.6296,17
0.9116410218811035,1.0381122497558595,"tensor(0.6071, device='cuda:0', dtype=torch.float64)",0.6401,18
0.9036224213409424,1.0551257362365722,"tensor(0.6121, device='cuda:0', dtype=torch.float64)",0.6326,19
0.899598815460205,1.0459047321319581,"tensor(0.6120, device='cuda:0', dtype=torch.float64)",0.6371,20
0.888688123550415,1.0170578855514527,"tensor(0.6198, device='cuda:0', dtype=torch.float64)",0.6445,21
0.8896040734100342,1.0699926496505738,"tensor(0.6196, device='cuda:0', dtype=torch.float64)",0.6279,22
0.888547497177124,1.0154872873306275,"tensor(0.6194, device='cuda:0', dtype=torch.float64)",0.6479,23
0.8824130547332764,1.0323355823516847,"tensor(0.6237, device='cuda:0', dtype=torch.float64)",0.637,24
0.8770777376556397,1.0260522275924682,"tensor(0.6244, device='cuda:0', dtype=torch.float64)",0.65,25
0.8760231813812256,0.9999566017150879,"tensor(0.6246, device='cuda:0', dtype=torch.float64)",0.6541,26
0.8690776366424561,0.9843451723098755,"tensor(0.6282, device='cuda:0', dtype=torch.float64)",0.6526,27
0.8604743315887451,0.9957270301818848,"tensor(0.6322, device='cuda:0', dtype=torch.float64)",0.6547,28
0.8586003250885009,0.9861325887680054,"tensor(0.6326, device='cuda:0', dtype=torch.float64)",0.6546,29
0.8597306408691406,0.9866933937072754,"tensor(0.6341, device='cuda:0', dtype=torch.float64)",0.6584,30
0.8582614562225341,0.9947687383651733,"tensor(0.6352, device='cuda:0', dtype=torch.float64)",0.6593,31
0.8578433689117432,0.9810366896629333,"tensor(0.6370, device='cuda:0', dtype=torch.float64)",0.6612,32
0.8523755379486084,0.9920346167564392,"tensor(0.6383, device='cuda:0', dtype=torch.float64)",0.6591,33
0.8525013535308837,0.9877074600219726,"tensor(0.6371, device='cuda:0', dtype=torch.float64)",0.6563,34
0.8465775064849853,0.9822305999755859,"tensor(0.6391, device='cuda:0', dtype=torch.float64)",0.6553,35
0.8396626441192627,0.9668818409919738,"tensor(0.6431, device='cuda:0', dtype=torch.float64)",0.6641,36
0.8376918560791016,0.9784058448791504,"tensor(0.6444, device='cuda:0', dtype=torch.float64)",0.6641,37
0.8414356538391113,0.9771152951240539,"tensor(0.6410, device='cuda:0', dtype=torch.float64)",0.6662,38
0.8379667244720459,0.9665030822753906,"tensor(0.6457, device='cuda:0', dtype=torch.float64)",0.6637,39
0.8324031398773193,0.9540843589782715,"tensor(0.6463, device='cuda:0', dtype=torch.float64)",0.6685,40
0.8322718370819092,0.9576025547027588,"tensor(0.6467, device='cuda:0', dtype=torch.float64)",0.6665,41
0.8294706688690185,0.9566883667945861,"tensor(0.6474, device='cuda:0', dtype=torch.float64)",0.6708,42
0.8297262188720703,0.9426814748764039,"tensor(0.6487, device='cuda:0', dtype=torch.float64)",0.6701,43
0.8274362879943847,0.9503961491584778,"tensor(0.6490, device='cuda:0', dtype=torch.float64)",0.6739,44
0.8271441226196289,0.9592765882492066,"tensor(0.6485, device='cuda:0', dtype=torch.float64)",0.664,45
0.8275993835449219,0.9612638211250305,"tensor(0.6481, device='cuda:0', dtype=torch.float64)",0.6676,46
0.8235444300079345,0.9815263371467591,"tensor(0.6536, device='cuda:0', dtype=torch.float64)",0.6627,47
0.8244552834320068,0.9549609164237977,"tensor(0.6490, device='cuda:0', dtype=torch.float64)",0.6704,48
0.8239886994171143,0.9407941112518311,"tensor(0.6508, device='cuda:0', dtype=torch.float64)",0.6739,49
0.8224816787719726,0.9460540057182312,"tensor(0.6523, device='cuda:0', dtype=torch.float64)",0.6701,50
0.8175889193725586,0.9432678909301758,"tensor(0.6539, device='cuda:0', dtype=torch.float64)",0.673,51
0.8168011100006104,0.9443127164840698,"tensor(0.6518, device='cuda:0', dtype=torch.float64)",0.6673,52
0.822542512435913,0.9674458129882813,"tensor(0.6547, device='cuda:0', dtype=torch.float64)",0.6653,53
0.8194902739715576,0.9561758562088013,"tensor(0.6528, device='cuda:0', dtype=torch.float64)",0.6721,54
0.8217624761199951,0.9922569038391114,"tensor(0.6530, device='cuda:0', dtype=torch.float64)",0.6631,55
0.811908466796875,0.9267501746177673,"tensor(0.6571, device='cuda:0', dtype=torch.float64)",0.6771,56
0.8127319124603272,0.9473982578277588,"tensor(0.6566, device='cuda:0', dtype=torch.float64)",0.6667,57
0.8007365571594238,0.9398093849182129,"tensor(0.6592, device='cuda:0', dtype=torch.float64)",0.6735,58
0.8072555216979981,0.9371992196083069,"tensor(0.6590, device='cuda:0', dtype=torch.float64)",0.6798,59
0.8094029336547851,0.938645411491394,"tensor(0.6584, device='cuda:0', dtype=torch.float64)",0.6717,60
0.8082084308624268,0.9481773428916931,"tensor(0.6573, device='cuda:0', dtype=torch.float64)",0.6703,61
0.8061036767578125,0.9245241300582886,"tensor(0.6560, device='cuda:0', dtype=torch.float64)",0.6803,62
0.8091555883789062,0.9398232288360596,"tensor(0.6599, device='cuda:0', dtype=torch.float64)",0.6811,63
0.8081064837646484,0.9297069046020507,"tensor(0.6566, device='cuda:0', dtype=torch.float64)",0.6783,64
0.800710959777832,0.9355459707260132,"tensor(0.6615, device='cuda:0', dtype=torch.float64)",0.6756,65
0.7991306084442139,0.9384397096633911,"tensor(0.6621, device='cuda:0', dtype=torch.float64)",0.6807,66
0.8046548388671875,0.9279628179550171,"tensor(0.6606, device='cuda:0', dtype=torch.float64)",0.6798,67
0.8002533052062988,0.9488092206001282,"tensor(0.6626, device='cuda:0', dtype=torch.float64)",0.6741,68
0.796652215423584,0.9210101204872131,"tensor(0.6612, device='cuda:0', dtype=torch.float64)",0.6799,69
0.8029083547973633,0.9360799500465393,"tensor(0.6619, device='cuda:0', dtype=torch.float64)",0.6717,70
0.7997648949432373,0.9460380604743958,"tensor(0.6618, device='cuda:0', dtype=torch.float64)",0.6752,71
0.7955821658325195,0.9273156683921814,"tensor(0.6635, device='cuda:0', dtype=torch.float64)",0.6803,72
0.8057230827331543,0.935133798122406,"tensor(0.6611, device='cuda:0', dtype=torch.float64)",0.6776,73
0.7950203550720215,0.9446085257530212,"tensor(0.6635, device='cuda:0', dtype=torch.float64)",0.6735,74
0.7918866441345215,0.9268138126373291,"tensor(0.6680, device='cuda:0', dtype=torch.float64)",0.6829,75
0.7962478752136231,0.9297729598999024,"tensor(0.6643, device='cuda:0', dtype=torch.float64)",0.6842,76
0.7909378689575195,0.9222766134262085,"tensor(0.6658, device='cuda:0', dtype=torch.float64)",0.6756,77
0.7887387921905518,0.9314168640136719,"tensor(0.6700, device='cuda:0', dtype=torch.float64)",0.6821,78
0.7970860865783691,0.922413722896576,"tensor(0.6606, device='cuda:0', dtype=torch.float64)",0.6892,79
0.7891890350341797,0.9080010112762451,"tensor(0.6695, device='cuda:0', dtype=torch.float64)",0.6868,80
0.7921815380859375,0.908142812538147,"tensor(0.6679, device='cuda:0', dtype=torch.float64)",0.6838,81
0.7944895642852783,0.9115082298278808,"tensor(0.6668, device='cuda:0', dtype=torch.float64)",0.6856,82
0.7904396366119385,0.9211927392005921,"tensor(0.6670, device='cuda:0', dtype=torch.float64)",0.6855,83
0.7841311562347412,0.9224167663574219,"tensor(0.6706, device='cuda:0', dtype=torch.float64)",0.6865,84
0.7914657936859131,0.9075307918548584,"tensor(0.6700, device='cuda:0', dtype=torch.float64)",0.6888,85
0.7876286405181885,0.911077462387085,"tensor(0.6691, device='cuda:0', dtype=torch.float64)",0.6846,86
0.7908478721618653,0.9111866579055786,"tensor(0.6665, device='cuda:0', dtype=torch.float64)",0.6898,87
0.7825401438140869,0.9015759398460388,"tensor(0.6690, device='cuda:0', dtype=torch.float64)",0.6835,88
0.7809369436645508,0.9113871706008911,"tensor(0.6683, device='cuda:0', dtype=torch.float64)",0.685,89
0.7844611853027343,0.9239192852973938,"tensor(0.6679, device='cuda:0', dtype=torch.float64)",0.6747,90
0.7834919482421875,0.9300258394241333,"tensor(0.6677, device='cuda:0', dtype=torch.float64)",0.6799,91
0.7847179888916016,0.9220920468330384,"tensor(0.6695, device='cuda:0', dtype=torch.float64)",0.6858,92
