train_loss,valid_loss,train_accuracy,valid_accuracy,train_precision,valid_precision,train_recall,valid_recall,train_f1,valid_f1,epoch
2.303797329902649,2.303209830856323,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,1
2.3032465503692627,2.302789474105835,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,2
2.3028433626174927,2.3024834266662597,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,3
2.3025249868392943,2.302230387496948,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,4
2.3022721893310547,2.3020543895721435,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,5
2.3020203811645508,2.3018602561950683,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,6
2.301792467689514,2.301674446105957,0.099325,0.1027,0.009865455625,0.010547289999999999,0.099325,0.1027,0.017948205717144613,0.019129935612587284,7
2.3015583196640015,2.30149532661438,0.099325,0.1027,0.10949070226755668,0.010538073807380737,0.09935,0.1026,0.017998601346754028,0.019113041900961362,8
2.301322546577454,2.30129196434021,0.0993,0.1026,0.02297096192040333,0.023243234587670136,0.099325,0.1028,0.01818876069038671,0.019342260276105337,9
2.301077869224548,2.301071141052246,0.099775,0.1035,0.06812027316374358,0.06360958204071919,0.0997,0.1025,0.02032750423716702,0.020807656503126205,10
2.3008001163482668,2.300812088394165,0.106675,0.1091,0.08551063941663169,0.11426523402914815,0.106725,0.1069,0.04406232461461385,0.042225772111118456,11
2.3004780910491944,2.3005078998565676,0.1534,0.1477,0.10138998080945112,0.10197328309530952,0.1535,0.1506,0.09378695518661691,0.09256178618633366,12
2.30008280582428,2.300177233505249,0.16095,0.1563,0.1959584767943373,0.08961998300654879,0.16095,0.1535,0.0849208626893351,0.07968314609392399,13
2.2996410638809204,2.2997151752471923,0.1658,0.1608,0.23837891064141906,0.09176213752174758,0.16535,0.1593,0.07814352853591379,0.07406286093051292,14
2.2991114477157595,2.2991881690979006,0.171225,0.1621,0.18651724214083373,0.13210604038523086,0.170575,0.168,0.08254374958500696,0.08083285472568132,15
2.2984458335876465,2.298517311477661,0.172975,0.1666,0.17706283552933005,0.18329237261556067,0.173275,0.168,0.08207354354388924,0.07742956486635773,16
2.2976468957901,2.2977474800109863,0.17595,0.1709,0.1506574532242482,0.14412899406172647,0.175275,0.1704,0.08202448472509093,0.0775487043625417,17
2.296594371032715,2.2967509559631347,0.174675,0.1721,0.14019996544150778,0.0997931350741083,0.1757,0.1724,0.08184029815130757,0.07865064669832504,18
2.2952579286575316,2.2953681468963625,0.17665,0.1749,0.1888142335228804,0.1531862860162109,0.1767,0.1729,0.08423501873653252,0.08035823538797165,19
2.2934650875091553,2.293601575088501,0.17685,0.1726,0.2168178603570058,0.17494994322265434,0.177175,0.1739,0.08401618055129116,0.08197608230319883,20
2.2910935815811158,2.2912260841369627,0.17655,0.171,0.14033489407277042,0.2409331856256911,0.176875,0.1707,0.08293695335628783,0.07752414606544884,21
2.2877431177139282,2.287882276535034,0.1761,0.1737,0.17679965182583027,0.15079861771232458,0.1775,0.1735,0.08462067970961368,0.08174990412203677,22
2.2828518907546997,2.2830322425842287,0.1755,0.1751,0.17357660898901492,0.18591060971344142,0.175625,0.1748,0.0824119535565805,0.08355148051416142,23
2.2756132774353026,2.2757655475616456,0.175775,0.1715,0.17743816200929638,0.1867788014039248,0.175475,0.1718,0.08060360763304045,0.07756798734964279,24
2.2644124740600584,2.264787134552002,0.17565,0.1739,0.19780079857428454,0.21981359405354423,0.17515,0.1715,0.07940415994219305,0.07602550801898651,25
2.245666792297363,2.2463756565093993,0.175725,0.174,0.2187860495102796,0.12762045529364058,0.17595,0.1746,0.08100379933688744,0.07963745189800958,26
2.215150826072693,2.2165459133148193,0.17745,0.1762,0.1590845169904755,0.16207474446408035,0.178275,0.1746,0.08625115843635928,0.08141660791368507,27
2.173673340988159,2.175935176086426,0.188575,0.1874,0.19256343650350277,0.1733272327860503,0.18975,0.1856,0.10665413167275949,0.10305094433083266,28
2.133146787929535,2.1353768733978273,0.199225,0.1956,0.18376132734395267,0.18392439635263846,0.19915,0.1969,0.1294253956586361,0.12768396261019194,29
2.0998991641044618,2.1041829929351805,0.21375,0.2106,0.18131165268543467,0.1807492951111056,0.213175,0.2107,0.15471586486939556,0.1515515830697141,30
2.0762648439407347,2.080786315536499,0.22485,0.2239,0.18981226515064253,0.18133802464438162,0.224025,0.2232,0.17313987335379546,0.17279116525770905,31
2.0628937257766724,2.0675182987213137,0.22985,0.2274,0.20406740211910296,0.19476861907218937,0.231375,0.2281,0.18247052471177183,0.17872299398941496,32
2.0539638335227965,2.0586955932617186,0.23665,0.2363,0.21257253660061137,0.21740370249008278,0.235825,0.237,0.18700870730415942,0.18745969787178654,33
2.046142971897125,2.0506934928894043,0.239975,0.2357,0.20837436921873756,0.17971530737072014,0.239425,0.2349,0.1900079655213132,0.18644356532911138,34
2.039060561084747,2.043304261779785,0.242575,0.2437,0.2135315294097268,0.191940265736528,0.24415,0.2409,0.1973757812501664,0.19474563823170118,35
2.030732688331604,2.0349971240997315,0.24805,0.2429,0.2776987320110103,0.20582962330580604,0.247475,0.2447,0.21287114532827045,0.209840481158379,36
2.022242641353607,2.0270189395904543,0.248325,0.2452,0.22848231171490407,0.20419372160395413,0.248625,0.2446,0.20693933886270133,0.20190980970720118,37
2.0138671772956847,2.016900535583496,0.252825,0.2519,0.22359803158318828,0.20572952441988804,0.253425,0.2521,0.21007291030167016,0.20790837910104737,38
2.0044231288909913,2.008949393463135,0.2541,0.2513,0.22604810561210192,0.2001011185530807,0.2533,0.2511,0.2055623032334556,0.2034898754495413,39
1.9948017132759095,1.9983600696563721,0.25735,0.2585,0.32846059352451423,0.22336271777060615,0.2575,0.2537,0.21327191420171793,0.20904483101631677,40
1.984716764163971,1.9874544729232788,0.262475,0.2587,0.23069881195216171,0.2279930375372458,0.261175,0.2575,0.21888509872976578,0.2155990101545213,41
1.973379116153717,1.9777287406921387,0.267175,0.2638,0.23292988085487779,0.22513597445011638,0.26735,0.2639,0.22747292271555822,0.22395306167439585,42
1.962351321697235,1.9651990337371825,0.269525,0.2683,0.23516873589262285,0.22638411372080677,0.270475,0.2676,0.22820205865733673,0.2251729328665279,43
1.9507164046287537,1.95407407913208,0.275,0.2704,0.2415923616330676,0.2360935021550025,0.2745,0.2705,0.2346815813227609,0.22993223148934977,44
1.9379034916877746,1.9425341526031494,0.277925,0.2776,0.27056716470464715,0.3031218706799735,0.2787,0.2767,0.23153834857158567,0.22984505031909758,45
1.9248776408195496,1.9294562873840333,0.28145,0.2795,0.29275327939174933,0.306687948521351,0.280925,0.2784,0.2391361621184512,0.23744076690303942,46
1.91322567653656,1.9155048530578613,0.28655,0.2874,0.28985741155558575,0.26740696836715033,0.28535,0.281,0.24186748871950098,0.238522054457889,47
1.898117218017578,1.9008977060317993,0.291775,0.2925,0.29182738462909846,0.30416475808011667,0.293675,0.291,0.25342149296395206,0.2528232627411502,48
1.8857575852394104,1.8872730249404908,0.296875,0.2974,0.3058422316148753,0.28902587279868114,0.2979,0.2963,0.25716580240843157,0.2562167044062512,49
1.8705973417282105,1.8735472763061523,0.30075,0.3005,0.29587509868919826,0.29383237319723937,0.302225,0.298,0.26706818972849294,0.26549095107759285,50
1.8534168358802796,1.8545700542449952,0.30505,0.3012,0.30179316086707947,0.2958932899984163,0.3054,0.3,0.26153584799932605,0.25773388459854957,51
1.839273958683014,1.8404780220031738,0.313425,0.3103,0.3129284892458095,0.30127202091736355,0.313075,0.3069,0.27804662522259144,0.2726843879947339,52
1.8225385094642639,1.8244367876052856,0.320575,0.3112,0.31571773702471034,0.31354369359638035,0.321075,0.3166,0.28701852932898536,0.2836249350719879,53
1.8110616618156432,1.8119022506713867,0.32745,0.3254,0.32236568390903503,0.31583735623727544,0.3296,0.3241,0.3000827024432497,0.2955921199216823,54
1.7946569505691528,1.7925745286941528,0.33195,0.323,0.33002856865970787,0.3153150198641993,0.329975,0.3197,0.2983650139678913,0.28827262269256543,55
1.780242364883423,1.783115588760376,0.339975,0.3313,0.33384241272831766,0.32789331885952244,0.3406,0.3346,0.3210406491715865,0.31484198335696534,56
1.7656656488418578,1.7676614059448241,0.341225,0.3376,0.33410459945964605,0.3315405388759813,0.3409,0.3382,0.3173912147375243,0.31440784562301244,57
1.7550206090927123,1.7590330028533936,0.34715,0.3408,0.34134216135442386,0.3373423513499525,0.34685,0.3394,0.32173378833401733,0.3151215317754584,58
1.7413508486747742,1.744546082687378,0.35695,0.3493,0.3513238950871071,0.3472715421744987,0.356175,0.3553,0.3460596235226276,0.34418499128031943,59
1.7296627840042114,1.730620025253296,0.35955,0.3478,0.3554581169396014,0.3489641743054117,0.357575,0.352,0.3396202934743475,0.3342459198005366,60
1.7172634781837464,1.7182615942001342,0.366875,0.3544,0.35397674540304164,0.35048691312092145,0.365125,0.3621,0.34989783417111403,0.3462690122799979,61
1.7034706462860107,1.7065451879501343,0.371725,0.3638,0.36622135295888736,0.3612566975477898,0.373275,0.3682,0.36418046736817894,0.3589401121335912,62
1.690756667137146,1.695444051170349,0.374025,0.3698,0.36792016611902917,0.3627037524338669,0.377375,0.3697,0.3585486346933325,0.3506678559714475,63
1.6788683548927308,1.6836290086746215,0.38225,0.3751,0.37258761877759056,0.35978144131202366,0.380975,0.3721,0.36635616301843094,0.35531556432317396,64
1.6677338786125182,1.6757455419540406,0.3872,0.3771,0.37972058220982063,0.3725559647290113,0.3872,0.3791,0.37930165236550517,0.3705551232639769,65
1.6541582444190979,1.6559802545547486,0.39135,0.3781,0.38237756206771767,0.37327997777490957,0.392675,0.3829,0.3782488356534638,0.3675269803029757,66
1.6449997268676757,1.652845700454712,0.396025,0.3895,0.3865713348885095,0.3824056694442608,0.3959,0.3921,0.38409000891145995,0.37910188744282514,67
1.6336666290283204,1.6391550058364868,0.399625,0.3888,0.3952289537172936,0.3825884143288556,0.3996,0.3914,0.3887858003835727,0.3789421563539555,68
1.6265164341926575,1.6335595510482788,0.403375,0.3903,0.3991718220735432,0.38511839862881475,0.40225,0.3918,0.39253851018755553,0.380344242130008,69
1.619405238056183,1.628077022743225,0.4057,0.3944,0.4046555244092802,0.39117115883010545,0.407025,0.3922,0.3971091036453469,0.38252345706989166,70
1.6016052101135254,1.6083774768829346,0.4157,0.3938,0.4118352614059692,0.3977483608580788,0.415875,0.4029,0.4119717459999401,0.3982837896435763,71
1.5939443299293519,1.6006157329559325,0.416675,0.4032,0.4083270942092508,0.3985854820665608,0.41425,0.404,0.40110767858123125,0.38999813055907046,72
1.5871655507087707,1.5929304597854614,0.420725,0.4077,0.42019430987952866,0.40823766650386845,0.41905,0.4102,0.41301513634112325,0.40301725210551725,73
1.5880229855537416,1.590951788330078,0.421075,0.4073,0.4186030646608266,0.404841734919667,0.421775,0.4078,0.41342032348544405,0.39892117617886286,74
1.5692375324249268,1.577124179649353,0.427875,0.416,0.4231429127797283,0.4087203061348825,0.426775,0.416,0.41569781501522696,0.40357304224849927,75
1.560404494380951,1.5713796173095702,0.42985,0.4175,0.42703735898691686,0.4102698802392597,0.43195,0.4158,0.42379333914237466,0.4073767228705376,76
1.549103851222992,1.5568763509750365,0.4332,0.4226,0.4296417089065182,0.4135710547773124,0.435525,0.4226,0.425100111202106,0.4110845780998598,77
1.557685812473297,1.5650730604171752,0.4342,0.4225,0.4338367793607434,0.41581099600142063,0.434775,0.4208,0.4253945383116247,0.4098689742120492,78
1.531639684486389,1.5457351968765258,0.4411,0.4246,0.43538793256962866,0.4120985442438292,0.443575,0.4215,0.43456364229760513,0.41179419740991224,79
1.5318897236824036,1.545939089012146,0.44105,0.4278,0.4364528170690289,0.42317083706812725,0.437375,0.4211,0.43059162485648356,0.4152414978356321,80
1.5228341826438905,1.5349678092956542,0.4455,0.4286,0.445463482191118,0.4274017650013628,0.44755,0.4304,0.4405154823688422,0.4227031432407205,81
1.509904123401642,1.524044938659668,0.446725,0.4314,0.4407946589005218,0.42908897737090673,0.447475,0.4348,0.43859104080168515,0.4248615714433809,82
1.516056997013092,1.52982194480896,0.449525,0.4355,0.4418553959820646,0.42845487413709843,0.447775,0.4367,0.4367570447979423,0.4246771283305314,83
1.4969573113918304,1.5094853160858155,0.456525,0.4384,0.45449503102246863,0.44000198409711794,0.4565,0.4418,0.45135568239012025,0.43627557888211776,84
1.4820129256248473,1.4905049060821534,0.46015,0.4488,0.4539420931892341,0.4385818419266538,0.459075,0.4443,0.45346745684098316,0.43861830833842685,85
1.483859372329712,1.5053604957580566,0.459375,0.4363,0.45505599894685456,0.4342869651327217,0.45895,0.4379,0.45144002973121333,0.43060142942579704,86
1.4722974375247955,1.4895512060165406,0.463875,0.4505,0.45913140403741143,0.44590915445649837,0.46485,0.4503,0.4598394262463753,0.44568035424835645,87
1.4671150587558746,1.4848443016052246,0.46825,0.4502,0.46248747797002604,0.44847944676795426,0.4665,0.453,0.4615253447774413,0.4475315725690149,88
1.4562153315067292,1.4739185102462768,0.470275,0.4505,0.4641725126417915,0.4515425760970419,0.4698,0.4578,0.4593305420856016,0.44800953662039217,89
1.4531775057315826,1.476623600769043,0.469725,0.4461,0.4655222310806152,0.44713194657814137,0.469475,0.4496,0.46234140594017137,0.4426495058229467,90
1.4464385853767394,1.4651721296310425,0.475675,0.4564,0.47176260125541686,0.45626213809132987,0.4743,0.4578,0.46879848031452803,0.4525546213986843,91
1.444183009338379,1.4616566385269165,0.475875,0.4579,0.47570269844665036,0.4661469072847055,0.47275,0.4637,0.46645790385558755,0.4575290608688264,92
1.4320539015769957,1.4516955772399902,0.4785,0.46,0.47691587123802437,0.4597924306676154,0.479625,0.4628,0.47520125534165775,0.45866950912736076,93
1.4241686036109924,1.445609268951416,0.48245,0.4676,0.4792839779183919,0.4631357136306146,0.48415,0.4671,0.4768176448014936,0.46010359910450926,94
1.4244883401870727,1.4428437623977661,0.484725,0.4733,0.4796181637920772,0.460694796238808,0.484125,0.4661,0.4759030879788218,0.45780450062470646,95
1.4133673088550567,1.43768363571167,0.487525,0.4659,0.48582082122060327,0.46707237539069063,0.4897,0.468,0.48605044253644963,0.4655525562162926,96
1.4185802739143372,1.437856842803955,0.48665,0.4703,0.49181055639729837,0.47679741940985315,0.48705,0.4749,0.48431611452255985,0.47166573517849764,97
1.4039466697216034,1.4281822200775147,0.49125,0.4757,0.4857225370737154,0.4666273555015056,0.49135,0.4719,0.48446436750284827,0.46590525500563473,98
1.3985157330513,1.4203241713523864,0.493,0.4741,0.49079701144149396,0.47239928190966246,0.494125,0.4758,0.4894276613881738,0.4714327446664629,99
