train_loss,valid_loss,train_accuracy,valid_accuracy,train_precision,valid_precision,train_recall,valid_recall,train_f1,valid_f1,epoch
1.951267632675171,1.956228106880188,0.294225,0.2933,0.30039280531126733,0.2934665979166828,0.2981,0.2867,0.2690201808067306,0.2597617659093719,10
1.7548554973602295,1.7638151065826415,0.34155,0.3329,0.3375023182998967,0.31664680839294007,0.343825,0.3336,0.3147785583675896,0.30505341530151725,20
1.6508889881134032,1.663503000640869,0.373125,0.3627,0.36814423382631173,0.34764249282427107,0.374875,0.3622,0.34930523648375894,0.3379110276539458,30
1.6207362310409545,1.636002621459961,0.385075,0.3779,0.37477523690567943,0.35896818071565517,0.385675,0.3769,0.3584011171396563,0.3503799423498977,40
1.548971545600891,1.5668022697448731,0.4115,0.4051,0.3981542397250836,0.3834648948383173,0.41255,0.3979,0.38804472847618005,0.3731296546866665,50
1.5035175117492676,1.5277406171798706,0.437975,0.4231,0.42954872150818535,0.4194604399744644,0.44,0.4276,0.42008790333965296,0.4082009798014841,60
1.4510517679214479,1.4708060354232788,0.46255,0.4537,0.44756015009764216,0.4413627997273354,0.463875,0.4557,0.44300372444843633,0.43620568990069186,70
1.384951574897766,1.4122855009078978,0.485475,0.4785,0.4742390011187379,0.46490797721896654,0.4861,0.4781,0.46759212385512156,0.4591169173979606,80
1.330168507194519,1.3564714405059815,0.513075,0.5021,0.500058509830074,0.48390689473765935,0.51155,0.4962,0.49717075153640733,0.48158635890730955,90
1.2843701946258546,1.3087648315429687,0.53295,0.5196,0.5223790065450609,0.5134260148955504,0.5328,0.5239,0.522484417809024,0.5135934597459763,100
1.2432635765075684,1.2723619632720948,0.549525,0.5385,0.5366654130918104,0.5291144751387533,0.54395,0.5363,0.5358154923045747,0.5288067972328612,110
1.2129452172279358,1.2398111122131348,0.556425,0.5417,0.5465363535992586,0.5343725950590872,0.556625,0.5442,0.5470733144738809,0.5349902797321343,120
1.1816458404541015,1.210117599105835,0.57355,0.5609,0.5662864084450508,0.5568282111457424,0.5733,0.5632,0.566218139609243,0.5566913998433733,130
1.1618192041397095,1.1882618710517883,0.5785,0.5709,0.5749537795219928,0.55954211469564,0.579375,0.5627,0.5738654471982572,0.5581198010403131,140
1.13640676612854,1.1578915014266968,0.5892,0.5812,0.5851041477616605,0.5720844674920661,0.591275,0.5787,0.5854719363304115,0.5723752275452133,150
1.1204012073516845,1.1443488681793212,0.600925,0.5862,0.5939134767274327,0.5819094487258152,0.600875,0.5887,0.5955513338191859,0.584068776673885,160
1.0954734302520752,1.1298125663757324,0.6086,0.5954,0.5995248214655853,0.5885025766858625,0.606125,0.5952,0.6000918786679798,0.5892535651654782,170
1.0838927081108094,1.1145469451904297,0.611825,0.5991,0.6087846963593321,0.5954939710837966,0.613125,0.6005,0.607844040442303,0.5957346462372605,180
1.0638698239326476,1.0979097593307494,0.6207,0.6056,0.6127603306722751,0.5980734791989413,0.619275,0.6041,0.6133167217017219,0.5982933660536773,190
1.0571776880264283,1.0872478221893311,0.6221,0.6074,0.618823102892191,0.6098792655495254,0.6234,0.614,0.6182315730573947,0.6090277805264541,200
1.0324932881355287,1.0702037536621094,0.631575,0.6212,0.626061362102032,0.6127153189915946,0.6329,0.6199,0.6275393237820917,0.614749095474953,210
1.0223845971107484,1.059862745475769,0.638325,0.6299,0.6306637798425121,0.6203263286558849,0.6371,0.6268,0.6322561854998513,0.6219588339401559,220
1.014801222038269,1.0545995244026185,0.6392,0.6278,0.6334734910360127,0.6189911083486042,0.6379,0.6238,0.6339754494213431,0.6193555335593913,230
0.9960458700180054,1.0341452714920043,0.64765,0.6354,0.6401584728744374,0.630968093038007,0.6473,0.6373,0.6421758177159451,0.6327333836540175,240
0.9916670548439026,1.0327567014694214,0.6466,0.6368,0.6463878908812846,0.6333524206184743,0.649225,0.636,0.6469209501242318,0.6336793129294714,250
0.9830009302139282,1.0182447781562805,0.654625,0.6396,0.6526081999253536,0.6372776875757182,0.6559,0.6407,0.6531624325436868,0.6381537493523796,260
0.975948194694519,1.013132388496399,0.6557,0.6379,0.6518355352516831,0.6391627040178609,0.656225,0.6428,0.6528219052268381,0.6399564319481866,270
0.9640174363136291,1.0089404651641847,0.6606,0.6444,0.653458654102623,0.6379162922787813,0.6578,0.6414,0.6546136310225407,0.6388620956875065,280
0.9556516394615173,1.000167770576477,0.66145,0.6481,0.6560662279116607,0.6398203710456506,0.66035,0.6446,0.6575552567608113,0.6413493173582572,290
0.9563661817550659,0.9936576836585999,0.662075,0.6442,0.6605909004027106,0.6458615102010422,0.661325,0.648,0.6597679997417562,0.6456625399772423,300
